rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.7,32,6,arial.ttf,999NG7,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,6,arial.ttf,999NG7,0,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,6,arial.ttf,999NG7,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,6,arial.ttf,999NG7,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,6,arial.ttf,999NG7,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,6,arial.ttf,999NG7,0,15,0.17,7.155418,0.919759,1.349142,SN,0.833333,0.166667
0.3,128,6,arial.ttf,999NG7,0,15,0.255,8.763561,0.881116,1.10157,ISINGF,0.666667,0.333333
0.4,128,6,arial.ttf,999NG7,0,15,0.34,10.119289,0.843436,0.953987,Q99NG7,0.166667,0.833333
0.5,128,6,arial.ttf,999NG7,0,15,0.425,11.313708,0.8067,0.853272,IS9NGT,0.5,0.5
0.6,128,6,arial.ttf,999NG7,0,15,0.51,12.393547,0.770893,0.778927,993NG7,0.166667,0.833333
0.7,128,6,arial.ttf,999NG7,0,15,0.595,13.38656,0.735998,0.721147,SE9NG7T,0.5,0.5
0.8,128,6,arial.ttf,999NG7,0,15,0.68,14.310835,0.701998,0.674571,SS9NG7,0.333333,0.666667
0.9,128,6,arial.ttf,999NG7,0,15,0.765,15.178933,0.668877,0.635992,ISING7,0.5,0.5
1.0,128,6,arial.ttf,999NG7,0,15,0.85,16.0,0.63662,0.603355,SS3NG7,0.5,0.5
0.1,512,6,arial.ttf,999NG7,0,15,0.085,5.059644,0.959381,1.907975,Q9NCT,0.666667,0.333333
0.2,512,6,arial.ttf,999NG7,0,15,0.17,7.155418,0.919759,1.349142,S23NG7,0.5,0.5
0.3,512,6,arial.ttf,999NG7,0,15,0.255,8.763561,0.881116,1.10157,SS3NG7,0.5,0.5
0.4,512,6,arial.ttf,999NG7,0,15,0.34,10.119289,0.843436,0.953987,S93NG7,0.333333,0.666667
0.5,512,6,arial.ttf,999NG7,0,15,0.425,11.313708,0.8067,0.853272,SESNG,0.666667,0.333333
0.6,512,6,arial.ttf,999NG7,0,15,0.51,12.393547,0.770893,0.778927,SSING7,0.5,0.5
0.7,512,6,arial.ttf,999NG7,0,15,0.595,13.38656,0.735998,0.721147,IS9NG7,0.333333,0.666667
0.8,512,6,arial.ttf,999NG7,0,15,0.68,14.310835,0.701998,0.674571,SSONG7,0.5,0.5
0.9,512,6,arial.ttf,999NG7,0,15,0.765,15.178933,0.668877,0.635992,9S9NG7,0.166667,0.833333
1.0,512,6,arial.ttf,999NG7,0,15,0.85,16.0,0.63662,0.603355,ISONG7,0.5,0.5
0.1,2048,6,arial.ttf,999NG7,0,15,0.085,5.059644,0.959381,1.907975,993NCF,0.5,0.5
0.2,2048,6,arial.ttf,999NG7,0,15,0.17,7.155418,0.919759,1.349142,983NC7,0.5,0.5
0.3,2048,6,arial.ttf,999NG7,0,15,0.255,8.763561,0.881116,1.10157,SE3NG7,0.5,0.5
0.4,2048,6,arial.ttf,999NG7,0,15,0.34,10.119289,0.843436,0.953987,IS3NG7,0.5,0.5
0.5,2048,6,arial.ttf,999NG7,0,15,0.425,11.313708,0.8067,0.853272,SONG,0.666667,0.333333
0.6,2048,6,arial.ttf,999NG7,0,15,0.51,12.393547,0.770893,0.778927,IS9NG7,0.333333,0.666667
0.7,2048,6,arial.ttf,999NG7,0,15,0.595,13.38656,0.735998,0.721147,SS9NG7,0.333333,0.666667
0.8,2048,6,arial.ttf,999NG7,0,15,0.68,14.310835,0.701998,0.674571,ISONG7,0.5,0.5
0.9,2048,6,arial.ttf,999NG7,0,15,0.765,15.178933,0.668877,0.635992,IS9NG7,0.333333,0.666667
1.0,2048,6,arial.ttf,999NG7,0,15,0.85,16.0,0.63662,0.603355,9S9NG7,0.166667,0.833333
0.1,8,6,arial.ttf,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,6,arial.ttf,999NG7,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,6,arial.ttf,999NG7,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,6,arial.ttf,999NG7,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,6,arial.ttf,999NG7,15,0,0.425,11.313708,0.8067,0.853272,P35,1.0,0.0
0.6,8,6,arial.ttf,999NG7,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,6,arial.ttf,999NG7,15,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,6,arial.ttf,999NG7,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,6,arial.ttf,999NG7,15,0,0.765,15.178933,0.668877,0.635992,ARENT,0.833333,0.166667
1.0,8,6,arial.ttf,999NG7,15,0,0.85,16.0,0.63662,0.603355,NENG,0.666667,0.333333
0.1,32,6,arial.ttf,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,6,arial.ttf,999NG7,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,6,arial.ttf,999NG7,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,32,6,arial.ttf,999NG7,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,6,arial.ttf,999NG7,15,0,0.425,11.313708,0.8067,0.853272,SEONGT,0.666667,0.333333
0.6,32,6,arial.ttf,999NG7,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,6,arial.ttf,999NG7,15,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,6,arial.ttf,999NG7,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,6,arial.ttf,999NG7,15,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,6,arial.ttf,999NG7,15,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,6,arial.ttf,999NG7,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,6,arial.ttf,999NG7,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,6,arial.ttf,999NG7,15,0,0.255,8.763561,0.881116,1.10157,S59NCT,0.666667,0.333333
0.4,128,6,arial.ttf,999NG7,15,0,0.34,10.119289,0.843436,0.953987,SEONGT,0.666667,0.333333
0.5,128,6,arial.ttf,999NG7,15,0,0.425,11.313708,0.8067,0.853272,SEINGT,0.666667,0.333333
0.6,128,6,arial.ttf,999NG7,15,0,0.51,12.393547,0.770893,0.778927,SD8NC7,0.666667,0.333333
0.7,128,6,arial.ttf,999NG7,15,0,0.595,13.38656,0.735998,0.721147,ISONGT,0.666667,0.333333
0.8,128,6,arial.ttf,999NG7,15,0,0.68,14.310835,0.701998,0.674571,SS9NG7,0.333333,0.666667
0.9,128,6,arial.ttf,999NG7,15,0,0.765,15.178933,0.668877,0.635992,SSONG7,0.5,0.5
1.0,128,6,arial.ttf,999NG7,15,0,0.85,16.0,0.63662,0.603355,QS9NG7,0.333333,0.666667
0.1,512,6,arial.ttf,999NG7,15,0,0.085,5.059644,0.959381,1.907975,SESNGF,0.666667,0.333333
0.2,512,6,arial.ttf,999NG7,15,0,0.17,7.155418,0.919759,1.349142,SS3NGF,0.666667,0.333333
0.3,512,6,arial.ttf,999NG7,15,0,0.255,8.763561,0.881116,1.10157,SP3NG7,0.5,0.5
0.4,512,6,arial.ttf,999NG7,15,0,0.34,10.119289,0.843436,0.953987,SSING7,0.5,0.5
0.5,512,6,arial.ttf,999NG7,15,0,0.425,11.313708,0.8067,0.853272,SS3NGF,0.666667,0.333333
0.6,512,6,arial.ttf,999NG7,15,0,0.51,12.393547,0.770893,0.778927,SSING7,0.5,0.5
0.7,512,6,arial.ttf,999NG7,15,0,0.595,13.38656,0.735998,0.721147,SS9NG7,0.333333,0.666667
0.8,512,6,arial.ttf,999NG7,15,0,0.68,14.310835,0.701998,0.674571,IS9ONG7,0.5,0.5
0.9,512,6,arial.ttf,999NG7,15,0,0.765,15.178933,0.668877,0.635992,9S9NG7,0.166667,0.833333
1.0,512,6,arial.ttf,999NG7,15,0,0.85,16.0,0.63662,0.603355,IS9NG7,0.333333,0.666667
0.1,2048,6,arial.ttf,999NG7,15,0,0.085,5.059644,0.959381,1.907975,SS3NCF,0.833333,0.166667
0.2,2048,6,arial.ttf,999NG7,15,0,0.17,7.155418,0.919759,1.349142,SE3NG7,0.5,0.5
0.3,2048,6,arial.ttf,999NG7,15,0,0.255,8.763561,0.881116,1.10157,SO3NG7,0.5,0.5
0.4,2048,6,arial.ttf,999NG7,15,0,0.34,10.119289,0.843436,0.953987,SS3NG7,0.5,0.5
0.5,2048,6,arial.ttf,999NG7,15,0,0.425,11.313708,0.8067,0.853272,SS9NG7,0.333333,0.666667
0.6,2048,6,arial.ttf,999NG7,15,0,0.51,12.393547,0.770893,0.778927,SS9NG7,0.333333,0.666667
0.7,2048,6,arial.ttf,999NG7,15,0,0.595,13.38656,0.735998,0.721147,SS9NG7,0.333333,0.666667
0.8,2048,6,arial.ttf,999NG7,15,0,0.68,14.310835,0.701998,0.674571,SSSNG7,0.5,0.5
0.9,2048,6,arial.ttf,999NG7,15,0,0.765,15.178933,0.668877,0.635992,IS9NG7,0.333333,0.666667
1.0,2048,6,arial.ttf,999NG7,15,0,0.85,16.0,0.63662,0.603355,IS9ONG7,0.5,0.5
0.1,8,6,arial.ttf,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,6,arial.ttf,999NG7,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,6,arial.ttf,999NG7,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,6,arial.ttf,999NG7,15,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,6,arial.ttf,999NG7,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,6,arial.ttf,999NG7,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,6,arial.ttf,999NG7,15,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,6,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,S7,0.833333,0.166667
0.9,8,6,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,6,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,6,arial.ttf,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,6,arial.ttf,999NG7,15,15,0.17,7.155418,0.919759,1.349142,SAIC,1.0,0.0
0.3,32,6,arial.ttf,999NG7,15,15,0.255,8.763561,0.881116,1.10157,BAHGY,0.833333,0.166667
0.4,32,6,arial.ttf,999NG7,15,15,0.34,10.119289,0.843436,0.953987,QAN7,0.666667,0.333333
0.5,32,6,arial.ttf,999NG7,15,15,0.425,11.313708,0.8067,0.853272,SSSNG7,0.5,0.5
0.6,32,6,arial.ttf,999NG7,15,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,6,arial.ttf,999NG7,15,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,6,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,SEONGT,0.666667,0.333333
0.9,32,6,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,SANG,0.666667,0.333333
1.0,32,6,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,6,arial.ttf,999NG7,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,6,arial.ttf,999NG7,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,6,arial.ttf,999NG7,15,15,0.255,8.763561,0.881116,1.10157,QEINGT,0.666667,0.333333
0.4,128,6,arial.ttf,999NG7,15,15,0.34,10.119289,0.843436,0.953987,Q09NGT,0.5,0.5
0.5,128,6,arial.ttf,999NG7,15,15,0.425,11.313708,0.8067,0.853272,QSSNGT,0.666667,0.333333
0.6,128,6,arial.ttf,999NG7,15,15,0.51,12.393547,0.770893,0.778927,QDONCT,0.833333,0.166667
0.7,128,6,arial.ttf,999NG7,15,15,0.595,13.38656,0.735998,0.721147,SEONG,0.666667,0.333333
0.8,128,6,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,ISING7,0.5,0.5
0.9,128,6,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,SBSNG7,0.5,0.5
1.0,128,6,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,ISING7T,0.666667,0.333333
0.1,512,6,arial.ttf,999NG7,15,15,0.085,5.059644,0.959381,1.907975,S8QNGF,0.666667,0.333333
0.2,512,6,arial.ttf,999NG7,15,15,0.17,7.155418,0.919759,1.349142,SESNCF,0.833333,0.166667
0.3,512,6,arial.ttf,999NG7,15,15,0.255,8.763561,0.881116,1.10157,SE3NG7,0.5,0.5
0.4,512,6,arial.ttf,999NG7,15,15,0.34,10.119289,0.843436,0.953987,SS3NG7,0.5,0.5
0.5,512,6,arial.ttf,999NG7,15,15,0.425,11.313708,0.8067,0.853272,SE3NG7,0.5,0.5
0.6,512,6,arial.ttf,999NG7,15,15,0.51,12.393547,0.770893,0.778927,SO9NG7,0.333333,0.666667
0.7,512,6,arial.ttf,999NG7,15,15,0.595,13.38656,0.735998,0.721147,SS9NG7,0.333333,0.666667
0.8,512,6,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,SS9NG7,0.333333,0.666667
0.9,512,6,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,SSSNG7,0.5,0.5
1.0,512,6,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,IS9NG7,0.333333,0.666667
0.1,2048,6,arial.ttf,999NG7,15,15,0.085,5.059644,0.959381,1.907975,S23NCFT,1.0,0.0
0.2,2048,6,arial.ttf,999NG7,15,15,0.17,7.155418,0.919759,1.349142,SE3NGF,0.666667,0.333333
0.3,2048,6,arial.ttf,999NG7,15,15,0.255,8.763561,0.881116,1.10157,SESNG7,0.5,0.5
0.4,2048,6,arial.ttf,999NG7,15,15,0.34,10.119289,0.843436,0.953987,SS3NG7,0.5,0.5
0.5,2048,6,arial.ttf,999NG7,15,15,0.425,11.313708,0.8067,0.853272,SS9NG7,0.333333,0.666667
0.6,2048,6,arial.ttf,999NG7,15,15,0.51,12.393547,0.770893,0.778927,SS9NG7,0.333333,0.666667
0.7,2048,6,arial.ttf,999NG7,15,15,0.595,13.38656,0.735998,0.721147,SS9NG7,0.333333,0.666667
0.8,2048,6,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,SS9NG7,0.333333,0.666667
0.9,2048,6,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,9S9NG7,0.166667,0.833333
1.0,2048,6,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,IS9NG7,0.333333,0.666667
0.1,8,6,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,6,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,6,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,8,6,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,8,6,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,A,1.0,0.0
0.6,8,6,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,6,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,R8AS8,1.0,0.0
0.8,8,6,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,6,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,6,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,32,6,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,P,1.0,0.0
0.2,32,6,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,MIELE,0.5,0.5
0.3,32,6,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,EUSLOE,0.666667,0.333333
0.4,32,6,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,S2,1.0,0.0
0.5,32,6,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,6,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,6,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,6,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,32,6,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,6,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,6,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,6,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,6,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,QVELTE,0.333333,0.666667
0.4,128,6,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,NEVE,0.666667,0.333333
0.5,128,6,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DSELTE,0.166667,0.833333
0.6,128,6,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,OJELTE,0.166667,0.833333
0.7,128,6,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,6,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,OJELTE,0.166667,0.833333
0.9,128,6,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,OJELTE,0.166667,0.833333
1.0,128,6,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DOJELTE,0.166667,0.833333
0.1,512,6,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,CVELTE,0.333333,0.666667
0.2,512,6,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,OVELTE,0.333333,0.666667
0.3,512,6,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,OVELTE,0.333333,0.666667
0.4,512,6,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DVELTE,0.166667,0.833333
0.5,512,6,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,512,6,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,512,6,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,OJELTE,0.166667,0.833333
0.8,512,6,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,OJELTE,0.166667,0.833333
0.9,512,6,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,OJELTE,0.166667,0.833333
1.0,512,6,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,OJELTE,0.166667,0.833333
0.1,2048,6,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,ELTE,0.333333,0.666667
0.2,2048,6,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,OLELTE,0.333333,0.666667
0.3,2048,6,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,OVELTE,0.333333,0.666667
0.4,2048,6,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,2048,6,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,OJELTE,0.166667,0.833333
0.6,2048,6,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,2048,6,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,OJELTE,0.166667,0.833333
0.8,2048,6,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,OJELTE,0.166667,0.833333
0.9,2048,6,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,2048,6,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DOJELTE,0.166667,0.833333
0.1,8,6,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,6,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,8,6,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,P,1.0,0.0
0.4,8,6,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,PS,1.0,0.0
0.5,8,6,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,6,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,8,6,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,8,6,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,6,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,6,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,P,1.0,0.0
0.1,32,6,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,32,6,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,32,6,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,R,1.0,0.0
0.4,32,6,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,32,6,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,32,6,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,32,6,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,32,6,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DUELTE,0.166667,0.833333
0.9,32,6,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,32,6,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,6,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,6,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,128,6,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,OSELIE,0.5,0.5
0.4,128,6,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DELTE,0.166667,0.833333
0.5,128,6,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,OVELTE,0.333333,0.666667
0.6,128,6,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,OJELTE,0.166667,0.833333
0.7,128,6,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,OVELTE,0.333333,0.666667
0.8,128,6,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DUELTE,0.166667,0.833333
0.9,128,6,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,OJELTE,0.166667,0.833333
1.0,128,6,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,512,6,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,ELTE,0.333333,0.666667
0.2,512,6,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,OVELTE,0.333333,0.666667
0.3,512,6,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,OJELTE,0.166667,0.833333
0.4,512,6,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,512,6,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,OJELTE,0.166667,0.833333
0.6,512,6,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,OJELTE,0.166667,0.833333
0.7,512,6,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,OJELTE,0.166667,0.833333
0.8,512,6,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,OJELTE,0.166667,0.833333
0.9,512,6,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,DOJELTE,0.166667,0.833333
1.0,512,6,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,2048,6,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,ELTE,0.333333,0.666667
0.2,2048,6,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,OSELTE,0.333333,0.666667
0.3,2048,6,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,OJELTE,0.166667,0.833333
0.4,2048,6,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,OJELTE,0.166667,0.833333
0.5,2048,6,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,OJELTE,0.166667,0.833333
0.6,2048,6,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,OJELTE,0.166667,0.833333
0.7,2048,6,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,OJELTE,0.166667,0.833333
0.8,2048,6,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,OJELTE,0.166667,0.833333
0.9,2048,6,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,OJELTE,0.166667,0.833333
1.0,2048,6,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,OJELTE,0.166667,0.833333
0.1,8,6,arial.ttf,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,8,6,arial.ttf,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,DP,0.833333,0.166667
0.3,8,6,arial.ttf,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,CS,1.0,0.0
0.4,8,6,arial.ttf,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,TS,0.833333,0.166667
0.5,8,6,arial.ttf,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,8,6,arial.ttf,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,A,1.0,0.0
0.7,8,6,arial.ttf,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,JSSE,0.666667,0.333333
0.8,8,6,arial.ttf,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,8,6,arial.ttf,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,8,6,arial.ttf,DJELTE,15,0,0.85,16.0,0.63662,0.603355,,1.0,0.0
