rho,mu_p,char_height_px,mean_cer,mean_char_acc,n_eval,qe_total,mtf_nyquist,aperture_f50_cpp
0.9,4096,8,0.09333324000000001,0.9066667599999999,50,0.765,0.668877,0.635992
0.9,16384,8,0.08242416000000001,0.9175758399999999,50,0.765,0.668877,0.635992
0.9,65536,8,0.08424234,0.9157576600000001,50,0.765,0.668877,0.635992
1.0,4,8,0.87454558,0.12545441999999998,50,0.85,0.63662,0.603355
1.0,16,8,0.71333318,0.28666682,50,0.85,0.63662,0.603355
1.0,64,8,0.15090894,0.8490910599999999,50,0.85,0.63662,0.603355
1.0,256,8,0.12545442,0.8745455799999999,50,0.85,0.63662,0.603355
1.0,1024,8,0.08545446,0.91454554,50,0.85,0.63662,0.603355
1.0,4096,8,0.07575749999999999,0.9242424999999999,50,0.85,0.63662,0.603355
1.0,16384,8,0.07333326,0.92666674,50,0.85,0.63662,0.603355
1.0,65536,8,0.06909084,0.9309091600000002,50,0.85,0.63662,0.603355
