rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,noise_repeat,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc,preview_relpath
0.6,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000062_mu016384_rho060_n0.png
0.6,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.51,12.393547,0.770893,0.778927,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000062_mu016384_rho060_n1.png
0.7,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000062_mu016384_rho070_n0.png
0.7,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000062_mu016384_rho070_n1.png
0.8,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.68,14.310835,0.701998,0.674571,CBAGJWPD4YXT0RNZL49E3HSUB7T5KFVMQ2,0.090909,0.909091,point_previews/task000062_mu016384_rho080_n0.png
0.8,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000062_mu016384_rho080_n1.png
0.9,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000062_mu016384_rho090_n0.png
0.9,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000062_mu016384_rho090_n1.png
1.0,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.85,16.0,0.63662,0.603355,CBAGJWPD46YXT0RNZL49E3HSUB75KFVMQ2,0.060606,0.939394,point_previews/task000062_mu016384_rho100_n0.png
1.0,16384,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.85,16.0,0.63662,0.603355,CBAGJWPD46YXT0RNZL49E3HSUB75KFVMQ2,0.060606,0.939394,point_previews/task000062_mu016384_rho100_n1.png
0.1,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.085,5.059644,0.959381,1.907975,CBAGJWPDSYXT0RNZL49ESHSU875KFYMQ2,0.090909,0.909091,point_previews/task000063_mu065536_rho010_n0.png
0.1,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.085,5.059644,0.959381,1.907975,CBAGJWPDSYXTRNZL49ESHSU875KFYMQ2,0.121212,0.878788,point_previews/task000063_mu065536_rho010_n1.png
0.2,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.17,7.155418,0.919759,1.349142,CBAGJWPD4YXT0RNZL49E3HSU875KFVMQ2,0.030303,0.969697,point_previews/task000063_mu065536_rho020_n0.png
0.2,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.17,7.155418,0.919759,1.349142,CBAGJWPD4YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho020_n1.png
0.3,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.255,8.763561,0.881116,1.10157,CBAGJWPD4YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho030_n0.png
0.3,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.255,8.763561,0.881116,1.10157,CBAGJWPD4YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho030_n1.png
0.4,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.34,10.119289,0.843436,0.953987,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho040_n0.png
0.4,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.34,10.119289,0.843436,0.953987,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho040_n1.png
0.5,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.425,11.313708,0.8067,0.853272,CBAGJWPD46YXT0RNZL49E3HSU875KFVMQ2,0.030303,0.969697,point_previews/task000063_mu065536_rho050_n0.png
0.5,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.425,11.313708,0.8067,0.853272,CBAGJWPD4YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho050_n1.png
0.6,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho060_n0.png
0.6,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.51,12.393547,0.770893,0.778927,CBAGJWPD46YXT0RNZL49E3HSU87T5KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho060_n1.png
0.7,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000063_mu065536_rho070_n0.png
0.7,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000063_mu065536_rho070_n1.png
0.8,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXT0RNZL49E3HSU8B75KFVMQ2,0.030303,0.969697,point_previews/task000063_mu065536_rho080_n0.png
0.8,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000063_mu065536_rho080_n1.png
0.9,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000063_mu065536_rho090_n0.png
0.9,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,0.0,1.0,point_previews/task000063_mu065536_rho090_n1.png
1.0,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,0,0.85,16.0,0.63662,0.603355,CBAGJWPD46YXT0RNZL49E3HSUB75KFVMQ2,0.060606,0.939394,point_previews/task000063_mu065536_rho100_n0.png
1.0,65536,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,7,1,0.85,16.0,0.63662,0.603355,CBAGJWPD46YXT0RNZL49E3HSUB7T5KFVMQ2,0.090909,0.909091,point_previews/task000063_mu065536_rho100_n1.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000064_mu000004_rho010_n0.png
0.1,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.085,5.059644,0.959381,1.907975,SARWERCRHEATUTRUREE,0.848485,0.151515,point_previews/task000064_mu000004_rho010_n1.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.17,7.155418,0.919759,1.349142,SACCTRLNTARCURPA,0.848485,0.151515,point_previews/task000064_mu000004_rho020_n0.png
0.2,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000064_mu000004_rho020_n1.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.255,8.763561,0.881116,1.10157,BDSWTRAETSSRLE,0.818182,0.181818,point_previews/task000064_mu000004_rho030_n0.png
0.3,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.255,8.763561,0.881116,1.10157,PBTDRASEUTASNUTAPE,0.848485,0.151515,point_previews/task000064_mu000004_rho030_n1.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.34,10.119289,0.843436,0.953987,SRRASEAMERELSNRRPRABESN,0.909091,0.090909,point_previews/task000064_mu000004_rho040_n0.png
0.4,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.34,10.119289,0.843436,0.953987,PSCEDRURSE,0.909091,0.090909,point_previews/task000064_mu000004_rho040_n1.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.425,11.313708,0.8067,0.853272,SUEDEBVATLSDSNC,0.909091,0.090909,point_previews/task000064_mu000004_rho050_n0.png
0.5,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.425,11.313708,0.8067,0.853272,REAMREYRRSLRGRAT,0.878788,0.121212,point_previews/task000064_mu000004_rho050_n1.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0,point_previews/task000064_mu000004_rho060_n0.png
0.6,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.51,12.393547,0.770893,0.778927,BAMASPN,0.878788,0.121212,point_previews/task000064_mu000004_rho060_n1.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.595,13.38656,0.735998,0.721147,SUKEDRLHTATNEGRARSRSD,0.878788,0.121212,point_previews/task000064_mu000004_rho070_n0.png
0.7,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.595,13.38656,0.735998,0.721147,TRRMSETUBLLEEBHAET,0.878788,0.121212,point_previews/task000064_mu000004_rho070_n1.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.68,14.310835,0.701998,0.674571,ESEBRSY,0.939394,0.060606,point_previews/task000064_mu000004_rho080_n0.png
0.8,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.68,14.310835,0.701998,0.674571,PREGTHTSARTS,0.909091,0.090909,point_previews/task000064_mu000004_rho080_n1.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.765,15.178933,0.668877,0.635992,TSRSARRASCTRTGES,0.878788,0.121212,point_previews/task000064_mu000004_rho090_n0.png
0.9,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.765,15.178933,0.668877,0.635992,RRUSEEG,0.939394,0.060606,point_previews/task000064_mu000004_rho090_n1.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.85,16.0,0.63662,0.603355,PARRSWEECHERRBLECHKP,0.818182,0.181818,point_previews/task000064_mu000004_rho100_n0.png
1.0,4,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.85,16.0,0.63662,0.603355,CREATTGEBTSCHERTEEY,0.878788,0.121212,point_previews/task000064_mu000004_rho100_n1.png
0.1,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000065_mu000016_rho010_n0.png
0.1,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.085,5.059644,0.959381,1.907975,,1.0,0.0,point_previews/task000065_mu000016_rho010_n1.png
0.2,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000065_mu000016_rho020_n0.png
0.2,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.17,7.155418,0.919759,1.349142,GMGRYPERVETBPR7ESRS,0.848485,0.151515,point_previews/task000065_mu000016_rho020_n1.png
0.3,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.255,8.763561,0.881116,1.10157,CBARERPSRECRNTLRENRRCRE,0.757576,0.242424,point_previews/task000065_mu000016_rho030_n0.png
0.3,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.255,8.763561,0.881116,1.10157,DEAGSVRGAYRTNRNZMSESHSUSTAKEYMGR,0.606061,0.393939,point_previews/task000065_mu000016_rho030_n1.png
0.4,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.34,10.119289,0.843436,0.953987,CHAGJWPRGYXTNRTEAVESHBUSTSKEYMA,0.545455,0.454545,point_previews/task000065_mu000016_rho040_n0.png
0.4,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.34,10.119289,0.843436,0.953987,CBAUSHPUBTXTGRNGDATEAHSH87SRERMS,0.575758,0.424242,point_previews/task000065_mu000016_rho040_n1.png
0.5,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.425,11.313708,0.8067,0.853272,CREGUPTEPCTCRNEEAPESHSURTSKERMAZ,0.636364,0.363636,point_previews/task000065_mu000016_rho050_n0.png
0.5,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.425,11.313708,0.8067,0.853272,GRAGAWPDGYXTERNZNPEAHSUSTNKRVMGZ,0.454545,0.545455,point_previews/task000065_mu000016_rho050_n1.png
0.6,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.51,12.393547,0.770893,0.778927,EBEGAWPDSPTDRNGLASESHSUSTAKEVMG,0.515152,0.484848,point_previews/task000065_mu000016_rho060_n0.png
0.6,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.51,12.393547,0.770893,0.778927,,1.0,0.0,point_previews/task000065_mu000016_rho060_n1.png
0.7,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.595,13.38656,0.735998,0.721147,CRABSWPRAYXTURNZ49ESHSUBTSKEVMG2,0.393939,0.606061,point_previews/task000065_mu000016_rho070_n0.png
0.7,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.595,13.38656,0.735998,0.721147,CEACTWPRSYXTCRNELGHESHSGSTSKEVG2,0.515152,0.484848,point_previews/task000065_mu000016_rho070_n1.png
0.8,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0,point_previews/task000065_mu000016_rho080_n0.png
0.8,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.68,14.310835,0.701998,0.674571,CBADJWPDSYXTCRNZEATESASLBTUKEYMGZ,0.484848,0.515152,point_previews/task000065_mu000016_rho080_n1.png
0.9,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.765,15.178933,0.668877,0.635992,CBAGJWPDSYXTERNZLGFESHSUSTHKEYM2,0.333333,0.666667,point_previews/task000065_mu000016_rho090_n0.png
0.9,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.765,15.178933,0.668877,0.635992,CHAGSWERSYXTGRNZLAPESHSUS7SKEVMQ2,0.363636,0.636364,point_previews/task000065_mu000016_rho090_n1.png
1.0,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.85,16.0,0.63662,0.603355,,1.0,0.0,point_previews/task000065_mu000016_rho100_n0.png
1.0,16,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.85,16.0,0.63662,0.603355,,1.0,0.0,point_previews/task000065_mu000016_rho100_n1.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.085,5.059644,0.959381,1.907975,CHAGWPGSTRTPRNTLARESHSUATSKEVGD,0.545455,0.454545,point_previews/task000066_mu000064_rho010_n0.png
0.1,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.085,5.059644,0.959381,1.907975,CRAGAVENSYATUBNZEW9SHSGS7SKEUM,0.606061,0.393939,point_previews/task000066_mu000064_rho010_n1.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0,point_previews/task000066_mu000064_rho020_n0.png
0.2,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.17,7.155418,0.919759,1.349142,CBAGJMPRSYKTRRNZL49ESHSUSTSKEUMQ2,0.333333,0.666667,point_previews/task000066_mu000064_rho020_n1.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000066_mu000064_rho030_n0.png
0.3,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.255,8.763561,0.881116,1.10157,,1.0,0.0,point_previews/task000066_mu000064_rho030_n1.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.34,10.119289,0.843436,0.953987,CBAGJWPDSYXTRNZL49ESHSUSTSKEYMG2,0.272727,0.727273,point_previews/task000066_mu000064_rho040_n0.png
0.4,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.34,10.119289,0.843436,0.953987,CBAGAWPDSYXTURNZE49E3HSUB75KEVMQ2,0.181818,0.818182,point_previews/task000066_mu000064_rho040_n1.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.425,11.313708,0.8067,0.853272,CBAGJWPDAYXTRNZL49E3HSUSTSKFYMG2,0.212121,0.787879,point_previews/task000066_mu000064_rho050_n0.png
0.5,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.425,11.313708,0.8067,0.853272,CBAGJWPBGYXTRNZL49ESHSUBSTSKFVMQ2,0.242424,0.757576,point_previews/task000066_mu000064_rho050_n1.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.51,12.393547,0.770893,0.778927,CBAGJWPD6YXTURNZL4GPESHSUSTSKFVMQ2,0.212121,0.787879,point_previews/task000066_mu000064_rho060_n0.png
0.6,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.51,12.393547,0.770893,0.778927,CBAGJWPDSYXTURNZLA9ESHSUBTSKFVYMQ2,0.242424,0.757576,point_previews/task000066_mu000064_rho060_n1.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.595,13.38656,0.735998,0.721147,CBAGJWPD6YXTCRNZL49E3HSUBTSKFVMG2,0.151515,0.848485,point_previews/task000066_mu000064_rho070_n0.png
0.7,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.595,13.38656,0.735998,0.721147,CBAGJWPDSYXTGRNZL49E3HSUS7TSKFYMQ2,0.181818,0.818182,point_previews/task000066_mu000064_rho070_n1.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.68,14.310835,0.701998,0.674571,CBAGJWPDSYXTRNZL49ESHSUBTSKFVMQ2,0.181818,0.818182,point_previews/task000066_mu000064_rho080_n0.png
0.8,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.68,14.310835,0.701998,0.674571,CBAGJWPD6YXTRNZL49ESHSUSTSKFYMQ2,0.181818,0.818182,point_previews/task000066_mu000064_rho080_n1.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.765,15.178933,0.668877,0.635992,CBAGJWPD4YXTGRNZL49E3HSUB75KFYMQ2,0.121212,0.878788,point_previews/task000066_mu000064_rho090_n0.png
0.9,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.765,15.178933,0.668877,0.635992,CBAGJWPD6YXTURNZL49E3HSU875KFYMQ2,0.060606,0.939394,point_previews/task000066_mu000064_rho090_n1.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTCRNZL49E3HSUBTSKFYMQ2,0.151515,0.848485,point_previews/task000066_mu000064_rho100_n0.png
1.0,64,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.85,16.0,0.63662,0.603355,CBAGJWPD6YXTURNZL49E3HSU87TSKFVMQ2,0.090909,0.909091,point_previews/task000066_mu000064_rho100_n1.png
0.1,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.085,5.059644,0.959381,1.907975,CRAGJWPRSYXTURNZL4SPE3HSURTSKFYMQ2,0.30303,0.69697,point_previews/task000067_mu000256_rho010_n0.png
0.1,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.085,5.059644,0.959381,1.907975,CBAGJWPD6YXTGRNZLASESHSUSTSKFYMG2,0.272727,0.727273,point_previews/task000067_mu000256_rho010_n1.png
0.2,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.17,7.155418,0.919759,1.349142,CBAGSJWPDSYXT0RNZL4PESHSUSTSKFYMQ2,0.242424,0.757576,point_previews/task000067_mu000256_rho020_n0.png
0.2,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.17,7.155418,0.919759,1.349142,CBAGJWPD6YXTURNZL49E3HSUS75KFYMG2,0.121212,0.878788,point_previews/task000067_mu000256_rho020_n1.png
0.3,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.255,8.763561,0.881116,1.10157,CBAGJWPD6YXTRNZL49ESHSUSTSKFYMQ2,0.181818,0.818182,point_previews/task000067_mu000256_rho030_n0.png
0.3,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.255,8.763561,0.881116,1.10157,CBAGJWPD6YXTRNZL4PESHSUSTSKFYMG2,0.242424,0.757576,point_previews/task000067_mu000256_rho030_n1.png
0.4,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.34,10.119289,0.843436,0.953987,CBAGJWPD6YXTRNZL49ESHSUSTSKFYMQ2,0.181818,0.818182,point_previews/task000067_mu000256_rho040_n0.png
0.4,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.34,10.119289,0.843436,0.953987,CBAGJWPDS6YXTRNZL49ESHSUBTSKFYMQ2,0.212121,0.787879,point_previews/task000067_mu000256_rho040_n1.png
0.5,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,0,0.425,11.313708,0.8067,0.853272,CBAGJWPDSYXTGRNZL4PESHSUSTSKFVMQ2,0.212121,0.787879,point_previews/task000067_mu000256_rho050_n0.png
0.5,256,8,license_plate_bahnschrift.ttf,CBAGJWPD6YXT0RNZL49E3HSU875KFVMQ2,3,11,1,0.425,11.313708,0.8067,0.853272,CBAGJWPD6YXTRNZL49ESHSUBTSKFYVMQ2,0.181818,0.818182,point_previews/task000067_mu000256_rho050_n1.png
