rho,mu_p,char_height_px,mean_cer,mean_char_acc,n_eval,qe_total,mtf_nyquist,aperture_f50_cpp
0.9,1024,4,0.5430769599999999,0.45692304,50,0.765,0.668877,0.635992
0.9,4096,4,0.5400000199999999,0.45999998000000003,50,0.765,0.668877,0.635992
0.9,16384,4,0.53999998,0.46000002,50,0.765,0.668877,0.635992
0.9,65536,4,0.54461538,0.45538462,50,0.765,0.668877,0.635992
1.0,4,4,0.9430768399999999,0.05692316,50,0.85,0.63662,0.603355
1.0,16,4,0.9769230600000001,0.02307694,50,0.85,0.63662,0.603355
1.0,64,4,0.9146154000000002,0.08538459999999999,50,0.85,0.63662,0.603355
1.0,256,4,0.5661539,0.4338461,50,0.85,0.63662,0.603355
1.0,1024,4,0.5223077,0.4776923,50,0.85,0.63662,0.603355
1.0,4096,4,0.52461534,0.47538466,50,0.85,0.63662,0.603355
1.0,16384,4,0.5123076599999999,0.48769234000000006,50,0.85,0.63662,0.603355
1.0,65536,4,0.5299999400000001,0.47000006,50,0.85,0.63662,0.603355
