rho,mu_p,char_height_px,font_name,text,phase_x,phase_y,qe_total,aperture_width_px,mtf_nyquist,aperture_f50_cpp,ocr_text,cer,char_acc
0.8,128,12,arial.ttf,999NG7,15,15,0.68,14.310835,0.701998,0.674571,S999NG7,0.166667,0.833333
0.9,128,12,arial.ttf,999NG7,15,15,0.765,15.178933,0.668877,0.635992,S99SNG7,0.333333,0.666667
1.0,128,12,arial.ttf,999NG7,15,15,0.85,16.0,0.63662,0.603355,S9SNG7,0.333333,0.666667
0.1,16,12,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,16,12,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,16,12,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,HEUTE,0.5,0.5
0.4,16,12,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,16,12,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,PYELTE,0.333333,0.666667
0.6,16,12,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DIELTE,0.166667,0.833333
0.7,16,12,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DIELTE,0.166667,0.833333
0.8,16,12,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,16,12,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,16,12,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,128,12,arial.ttf,DJELTE,0,0,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,arial.ttf,DJELTE,0,0,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,128,12,arial.ttf,DJELTE,0,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,arial.ttf,DJELTE,0,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,arial.ttf,DJELTE,0,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,arial.ttf,DJELTE,0,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,arial.ttf,DJELTE,0,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,arial.ttf,DJELTE,0,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,arial.ttf,DJELTE,0,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,arial.ttf,DJELTE,0,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,16,12,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,16,12,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,16,12,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,16,12,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,16,12,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,16,12,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,16,12,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,DIETE,0.333333,0.666667
0.8,16,12,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,16,12,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,,1.0,0.0
1.0,16,12,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DIJELTE,0.166667,0.833333
0.1,128,12,arial.ttf,DJELTE,0,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,128,12,arial.ttf,DJELTE,0,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,128,12,arial.ttf,DJELTE,0,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,arial.ttf,DJELTE,0,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,arial.ttf,DJELTE,0,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,arial.ttf,DJELTE,0,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,arial.ttf,DJELTE,0,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,arial.ttf,DJELTE,0,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,arial.ttf,DJELTE,0,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,arial.ttf,DJELTE,0,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,16,12,arial.ttf,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,E,0.833333,0.166667
0.2,16,12,arial.ttf,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,16,12,arial.ttf,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,16,12,arial.ttf,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,,1.0,0.0
0.5,16,12,arial.ttf,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DIJEBTE,0.333333,0.666667
0.6,16,12,arial.ttf,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,,1.0,0.0
0.7,16,12,arial.ttf,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DYELTE,0.166667,0.833333
0.8,16,12,arial.ttf,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,16,12,arial.ttf,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,16,12,arial.ttf,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,128,12,arial.ttf,DJELTE,15,0,0.085,5.059644,0.959381,1.907975,DIJELTE,0.166667,0.833333
0.2,128,12,arial.ttf,DJELTE,15,0,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,128,12,arial.ttf,DJELTE,15,0,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,arial.ttf,DJELTE,15,0,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,arial.ttf,DJELTE,15,0,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,arial.ttf,DJELTE,15,0,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,arial.ttf,DJELTE,15,0,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,arial.ttf,DJELTE,15,0,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,arial.ttf,DJELTE,15,0,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,arial.ttf,DJELTE,15,0,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
0.1,16,12,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,,1.0,0.0
0.2,16,12,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,,1.0,0.0
0.3,16,12,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,,1.0,0.0
0.4,16,12,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DIELTE,0.166667,0.833333
0.5,16,12,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,,1.0,0.0
0.6,16,12,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJEETE,0.166667,0.833333
0.7,16,12,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,,1.0,0.0
0.8,16,12,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,,1.0,0.0
0.9,16,12,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,16,12,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,,1.0,0.0
0.1,128,12,arial.ttf,DJELTE,15,15,0.085,5.059644,0.959381,1.907975,DJELTE,0.0,1.0
0.2,128,12,arial.ttf,DJELTE,15,15,0.17,7.155418,0.919759,1.349142,DJELTE,0.0,1.0
0.3,128,12,arial.ttf,DJELTE,15,15,0.255,8.763561,0.881116,1.10157,DJELTE,0.0,1.0
0.4,128,12,arial.ttf,DJELTE,15,15,0.34,10.119289,0.843436,0.953987,DJELTE,0.0,1.0
0.5,128,12,arial.ttf,DJELTE,15,15,0.425,11.313708,0.8067,0.853272,DJELTE,0.0,1.0
0.6,128,12,arial.ttf,DJELTE,15,15,0.51,12.393547,0.770893,0.778927,DJELTE,0.0,1.0
0.7,128,12,arial.ttf,DJELTE,15,15,0.595,13.38656,0.735998,0.721147,DJELTE,0.0,1.0
0.8,128,12,arial.ttf,DJELTE,15,15,0.68,14.310835,0.701998,0.674571,DJELTE,0.0,1.0
0.9,128,12,arial.ttf,DJELTE,15,15,0.765,15.178933,0.668877,0.635992,DJELTE,0.0,1.0
1.0,128,12,arial.ttf,DJELTE,15,15,0.85,16.0,0.63662,0.603355,DJELTE,0.0,1.0
